TOA5,6F shore (Loadcell)
2022-09-28 08:50:00,0.0
2022-09-28 08:55:00,0.6862875000000059
2022-09-28 09:00:00,-0.007625000000004434
2022-09-28 09:05:00,0.9087875000000025
2022-09-28 09:10:00,1.289162500000003
2022-09-28 09:15:00,0.1405375000000078
2022-09-28 09:20:00,-6.353087500000001
2022-09-28 09:25:00,-7.633412499999991
2022-09-28 09:30:00,-8.67253749999999
2022-09-28 09:35:00,-8.882087499999997
2022-09-28 09:40:00,-8.011487499999987
2022-09-28 09:45:00,-8.176087499999994
2022-09-28 09:50:00,-6.474374999999995
2022-09-28 09:55:00,-6.444162500000004
2022-09-28 10:00:00,-6.821037499999989
2022-09-28 10:05:00,78.3680375
2022-09-28 10:10:00,83.90941249999999
2022-09-28 10:15:00,87.52028750000001
2022-09-28 10:20:00,87.67778750000001
2022-09-28 10:25:00,89.0925375
2022-09-28 10:30:00,389.8132875
2022-09-28 10:35:00,367.9631625
2022-09-28 10:40:00,369.0982875
2022-09-28 10:45:00,380.2627875
2022-09-28 10:50:00,375.5937875
2022-09-28 10:55:00,374.7315375
2022-09-28 11:00:00,372.7711624999999
2022-09-28 11:05:00,373.2007875
2022-09-28 11:10:00,373.4084125
2022-09-28 11:15:00,373.2557874999999
2022-09-28 11:20:00,373.3915375
2022-09-28 11:25:00,373.6515375
2022-09-28 11:30:00,374.0387875
2022-09-28 11:35:00,374.0226625
2022-09-28 11:40:00,374.3826625
2022-09-28 11:45:00,374.6185375
2022-09-28 11:50:00,374.5841624999999
2022-09-28 11:55:00,374.4002875
2022-09-28 12:00:00,373.7050375
2022-09-28 12:05:00,373.9719125
2022-09-28 12:10:00,374.2741625
2022-09-28 12:15:00,374.0486625
2022-09-28 12:20:00,373.9309125
2022-09-28 12:25:00,373.4660375
2022-09-28 12:30:00,373.6299125
2022-09-28 12:35:00,373.4452875
2022-09-28 12:40:00,372.8680375
2022-09-28 12:45:00,373.1006624999999
2022-09-28 12:50:00,373.0905375
2022-09-28 12:55:00,373.0877875
2022-09-28 13:00:00,372.7946625
2022-09-28 13:05:00,372.4750375
2022-09-28 13:10:00,371.9649125
2022-09-28 13:15:00,371.7934125
2022-09-28 13:20:00,371.7632875
2022-09-28 13:25:00,371.6929125
2022-09-28 13:30:00,371.9889125
2022-09-28 13:35:00,372.0149125
2022-09-28 13:40:00,372.1270375
2022-09-28 13:45:00,372.4241625
2022-09-28 13:50:00,372.4776625
2022-09-28 13:55:00,372.8114125
2022-09-28 14:00:00,372.7509125
2022-09-28 14:05:00,372.7005375
2022-09-28 14:10:00,372.6550375
2022-09-28 14:15:00,372.9085375
2022-09-28 14:20:00,372.6460375
2022-09-28 14:25:00,372.6540375
2022-09-28 14:30:00,372.8520375
2022-09-28 14:35:00,373.0750375
2022-09-28 14:40:00,373.1104125
2022-09-28 14:45:00,372.4421625
2022-09-28 14:50:00,372.7790375
2022-09-28 14:55:00,372.6450375
2022-09-28 15:00:00,372.1770375
2022-09-28 15:05:00,371.7750374999999
2022-09-28 15:10:00,371.5797875
2022-09-28 15:15:00,371.6484125
2022-09-28 15:20:00,371.1374125
2022-09-28 15:25:00,370.9075375
2022-09-28 15:30:00,370.6385375
2022-09-28 15:35:00,370.1572875
2022-09-28 15:40:00,369.3847875
2022-09-28 15:45:00,369.1725375
2022-09-28 15:50:00,368.5041625
2022-09-28 15:55:00,367.4157875
2022-09-28 16:00:00,366.5871625
2022-09-28 16:05:00,365.6671625
2022-09-28 16:10:00,365.5587875
